Session ID,User ID,Traffic Source,Campaign,Device,Session Start,Lead Form Submitted,Trial Started,Subscription Purchased
SESS-100289,USR-205765,Organic Search,None,Mobile,11/03/2026 17:03:22,,,
SESS-100290,USR-200159,Direct,None,mobile,2026-05-25 15:09:45,,,
SESS-100291,USR-203488,Email,Newsletter Vol 12,Mobile,2026-01-29 17:19:24,,,
SESS-100292,USR-204055,ORGANIC SEARCH,None,Tablet,2026-02-28 15:40:01,,,
SESS-100293,USR-207458,Email,,Tablet,2026-01-20 17:15:40,,,
SESS-100294,USR-205356,Direct,None,Mobile,2026-03-30 21:32:05,,,
SESS-100295,USR-205723,Paid Search,Brand Awareness,Desktop,2026-03-17 21:54:47,,,
SESS-100296,USR-200808,Email,,Tablet,2026-02-02 14:05:35,,,
SESS-100297,USR-201692,organic search,None,desktop,2026-04-05 13:08:51,,,
SESS-100298,USR-203155,Referral,None,Tablet,2026-05-13 01:59:42,2026-05-13 02:42:42,2026-05-15 00:42:42,2026-05-22 07:42:42
SESS-100299,USR-202148,Paid Search,Winter Sale,Tablet,2026-01-14 00:13:35,,,
SESS-100300,USR-203835,Paid Search,Product Launch,Tablet,2026-01-27 02:43:35,2026-01-27 02:46:35,2026-01-27 07:46:35,
SESS-100301,USR-202198,Direct,None,Desktop,2026-04-13 19:19:17,,,
SESS-100302,USR-207680,Paid Search,Winter Sale,Tablet,2026-05-30 23:24:53,2026-05-31 00:04:53,2026-05-31 11:04:53,
SESS-100303,USR-203584,Organic Search,None,mobile,2026-04-08 08:49:05,,,
SESS-100304,USR-201894,direct,None,Mobile,2026-04-18 13:35:04,,,
SESS-100305,USR-204884,Email,Newsletter Vol 12,Tablet,2026-04-27 11:32:42,,,
SESS-100306,USR-204897,Organic Search,None,Tablet,2026-05-12 12:57:01,2026-05-12 13:03:01,,
SESS-100307,USR-200854,REFERRAL,None,Tablet,2026-03-10 14:32:03,,,
SESS-100308,USR-204247,Referral,None,Mobile,2026-05-10 17:32:00,,,
SESS-100309,USR-202083,Organic_Search,None,Desktop,2026-05-07 20:36:24,,,
SESS-100310,USR-200277,Email,Newsletter Vol 12,DESKTOP,2026-03-04 11:13:44,2026-03-04 11:28:44,,
SESS-100311,USR-207694,Paid Social,Brand Awareness,Desktop,08/06/2026 10:08:09,,,
SESS-100312,USR-201628,Paid Search,Retargeting Ads,Tablet,2026-04-05 01:07:54,,,
SESS-100313,USR-207185,Email,Newsletter Vol 12,Tablet,2026-01-31 22:32:29,,,
SESS-100314,USR-203065,Paid Search,Product Launch,Mobile,2026-03-28 09:47:20,,,
SESS-100315,USR-207784,Organic Search,None,Mobile,10/04/2026 17:03:35,,,
SESS-100316,USR-201771,organic search,None,Desktop,2026-03-11 11:38:10,,,
SESS-100317,USR-201117,Direct,None,tablet,10/01/2026 08:39:06,,,
SESS-100318,USR-201945,Direct,None,tablet,2026-02-12 16:07:07,,,
SESS-100319,USR-204689,Paid Search,Retargeting Ads,Desktop,2026-05-09 09:54:36,2026-05-09 10:09:36,,
SESS-100320,USR-204171,Direct,None,Mobile,05/03/2026 03:31:55,,,
SESS-100321,USR-203050,Paid_Social,Winter Sale,Desktop,2026-01-09 15:48:41,,,
SESS-100322,USR-201624,Referral,None,Tablet,2026-01-12 12:13:09,,,
SESS-100323,USR-202881,Direct,None,Desktop,05/04/2026 22:59:13,,,
SESS-100324,USR-204021,Direct,None,Mobile,2026-06-03 09:15:39,,,
SESS-100325,USR-202689,Referral,None,Desktop,2026-05-03 03:05:19,2026-05-03 03:29:19,2026-05-04 07:29:19,2026-05-11 10:29:19
SESS-100326,USR-202729,PAID SEARCH,Product Launch,Tablet,2026-02-20 06:14:08,,,
SESS-100327,USR-206071,Organic Search,None,Mobile,2026-06-03 16:42:44,2026-06-03 17:23:44,2026-06-06 22:23:44,2026-06-21 03:23:44
SESS-100328,USR-203247,Paid Social,Winter Sale,Desktop,2026-03-08 12:44:31,,,
SESS-100329,USR-205186,Referral,None,Tablet,2026-01-06 21:37:34,,,
SESS-100330,USR-207919,Paid Social,Retargeting Ads,Mobile,20/04/2026 07:12:07,,,
SESS-100331,USR-202074,Direct,None,Tablet,2026-03-06 18:10:54,,,
SESS-100332,USR-200929,Organic Search,None,Mobile,2026-04-05 21:47:49,,,
SESS-100333,USR-201390,Paid Search,Brand Awareness,Mobile,25/06/2026 05:14:25,,,
SESS-100334,USR-205397,Direct,None,Tablet,2026-06-21 13:05:45,,,
SESS-100335,USR-207715,Email,Newsletter Vol 12,Desktop,2026-03-30 15:53:23,,,
SESS-100336,USR-204810,Email,Newsletter Vol 12,Tablet,2026-02-14 06:21:07,,,
SESS-100337,USR-207917,PAID SOCIAL,Spring Promo,Desktop,2026-02-07 09:33:06,,,
SESS-100338,USR-205195,Referral,None,Desktop,2026-05-01 04:47:07,,,
SESS-100339,USR-204084,Direct,None,Tablet,2026-06-29 01:51:59,,,
SESS-100340,USR-203101,Paid Social,Spring Promo,Desktop,26/03/2026 10:06:21,,,
SESS-100341,USR-207210,Paid Social,Product Launch,Mobile,2026-06-06 05:15:23,2026-06-06 05:34:23,2026-06-08 19:34:23,2026-06-23 01:34:23
SESS-100342,USR-205823,Email,Newsletter Vol 12,Desktop,2026-05-30 05:34:51,2026-05-30 05:58:51,2026-06-02 22:58:51,2026-06-09 13:58:51
SESS-100343,USR-202898,Direct,None,Desktop,02/05/2026 04:53:13,,,
SESS-100344,USR-202543,Direct,None,Desktop,2026-06-27 01:54:46,,,
SESS-100345,USR-201474,Direct,None,Tablet,01/01/2026 03:44:08,01/01/2026 04:06:08,,
SESS-100346,USR-207026,Email,Newsletter Vol 12,Mobile,2026-05-21 07:56:52,,,
SESS-100347,USR-204470,Referral,None,Tablet,2026-01-21 19:54:02,2026-01-22 04:20:02,2026-01-21 20:20:02,
SESS-100348,USR-207539,Email,Newsletter Vol 12,Mobile,2026-04-18 02:03:34,2026-04-18 02:13:34,,
SESS-100349,USR-205661,Paid Social,Spring Promo,Mobile,2026-03-05 06:36:32,,,
SESS-100350,USR-205048,Paid Search,Product Launch,Mobile,2026-03-24 12:38:39,2026-03-24 12:44:39,,
SESS-100351,USR-203659,Email,Newsletter Vol 12,Mobile,2026-04-22 02:54:55,2026-04-22 03:13:55,,
SESS-100352,USR-203296,paid search,Spring Promo,Mobile,2026-06-07 06:36:38,,,
SESS-100353,USR-207635,Organic Search,None,Mobile,04/04/2026 23:02:03,04/04/2026 23:40:03,,
SESS-100354,USR-201077,Paid Social,Brand Awareness,Desktop,2026-02-27 21:54:57,,,
SESS-100355,USR-207331,Direct,None,Tablet,2026-01-17 08:37:04,,,
SESS-100356,USR-200713,Referral,None,Tablet,2026-01-19 07:47:51,2026-01-19 08:06:51,,
SESS-100357,USR-206183,Referral,None,Mobile,2026-02-24 02:14:51,,,
SESS-100358,USR-200574,Paid Social,Retargeting Ads,Mobile,2026-01-15 19:08:50,2026-01-15 19:40:50,,
SESS-100359,USR-207907,PAID SOCIAL,Retargeting Ads,Mobile,2026-02-20 19:09:16,,,
SESS-100360,USR-202884,Organic Search,None,Mobile,2026-04-16 15:11:10,,,
SESS-100361,USR-202479,Organic Search,None,DESKTOP,2026-05-25 14:01:53,,,
SESS-100362,USR-206590,Referral,None,Tablet,2026-03-02 19:20:22,,,
SESS-100363,USR-207200,Paid Social,Winter Sale,Desktop,2026-06-23 06:50:51,,,
SESS-100364,USR-207023,Referral,None,Tablet,2026-04-01 15:35:52,,,
SESS-100365,USR-207646,Paid Social,Spring Promo,Tablet,2026-02-17 12:51:28,,,
SESS-100366,USR-204877,Paid Search,Brand Awareness,Desktop,2026-03-31 02:23:45,,,
SESS-100367,USR-206324,Email,Newsletter Vol 12,Mobile,2026-06-27 20:03:19,,,
SESS-100368,USR-200203,Paid Search,Winter Sale,Tablet,2026-05-25 16:57:31,,,
SESS-100369,USR-203434,Email,Newsletter Vol 12,Desktop,2026-03-07 04:12:05,2026-03-07 04:17:05,,
SESS-100370,USR-202362,Organic Search,None,Mobile,2026-04-05 10:41:07,,,
SESS-100371,USR-207372,Direct,None,Tablet,2026-04-07 04:22:50,,,
SESS-100372,USR-207931,Organic Search,None,Desktop,2026-05-19 05:58:08,,,
SESS-100373,USR-207678,Email,Newsletter Vol 12,mobile,2026-01-30 23:20:39,,,
SESS-100374,USR-204480,Email,Newsletter Vol 12,Tablet,2026-01-21 07:08:45,,,
SESS-100375,USR-205149,Email,Newsletter Vol 12,Mobile,2026-02-23 14:22:06,,,
SESS-100376,USR-202144,Direct,None,Mobile,2026-05-26 07:40:13,,,
SESS-100377,USR-205620,Direct,None,Mobile,2026-01-05 00:02:40,,,
SESS-100378,USR-203949,Paid Social,Product Launch,Mobile,2026-02-06 14:58:32,,,
SESS-100379,USR-205176,Organic Search,None,Desktop,2026-04-02 17:11:48,,,
SESS-100380,USR-201567,Email,Newsletter Vol 12,Desktop,2026-02-06 19:07:39,,,
SESS-100381,USR-206308,Organic Search,None,Desktop,2026-03-07 20:05:21,,,
SESS-100382,USR-205208,referral,None,desktop,03/01/2026 09:07:40,,,
SESS-100383,USR-205506,Referral,None,Desktop,2026-03-23 21:36:03,,,
SESS-100384,USR-207895,Paid Search,Spring Promo,Tablet,2026-06-16 12:20:32,2026-06-16 12:35:32,,
SESS-100385,USR-201048,Organic Search,None,Mobile,2026-01-13 07:51:14,,,
SESS-100386,USR-207894,Email,Newsletter Vol 12,desktop,2026-01-22 15:52:51,,,
SESS-100387,USR-206356,PAID SEARCH,Spring Promo,Desktop,2026-03-25 11:32:34,,,
SESS-100388,USR-204876,Paid Search,Brand Awareness,Mobile,2026-04-11 02:51:32,,,
SESS-100389,USR-207720,Paid Social,Brand Awareness,Tablet,2026-05-03 13:57:32,,,
SESS-100390,USR-205624,Paid Search,Brand Awareness,TABLET,2026-06-11 05:08:10,,,
SESS-100391,USR-201987,Direct,None,Desktop,2026-03-03 23:02:42,,,
SESS-100392,USR-202954,ORGANIC SEARCH,None,Tablet,19/05/2026 14:17:04,,,
SESS-100393,USR-202868,Organic Search,None,Tablet,2026-04-27 14:52:49,,,
SESS-100394,USR-206177,Paid Search,Winter Sale,Mobile,2026-06-02 08:44:41,2026-06-02 08:46:41,,
SESS-100395,USR-205720,Organic Search,None,Desktop,2026-06-06 22:32:32,,,
SESS-100396,USR-200478,Referral,None,Mobile,2026-03-12 11:50:02,,,
SESS-100397,USR-203024,Referral,None,Tablet,2026-06-13 04:34:39,,,
SESS-100398,USR-205729,Paid Search,Winter Sale,Mobile,2026-04-02 08:37:06,,,
SESS-100399,USR-206189,Referral,None,Tablet,2026-04-19 16:45:11,,,
SESS-100400,USR-203645,Direct,None,Mobile,2026-02-05 07:09:52,,,
SESS-100401,USR-205005,Email,Newsletter Vol 12,Mobile,2026-06-20 05:18:45,,,
SESS-100402,USR-203256,Organic Search,None,Desktop,2026-02-08 19:24:52,2026-02-08 19:44:52,2026-02-12 06:44:52,
SESS-100403,USR-206442,Direct,None,Tablet,2026-04-29 05:09:31,,,
SESS-100404,USR-204776,Organic Search,None,desktop,15/01/2026 13:50:12,,,
SESS-100405,USR-201783,Referral,None,Mobile,2026-03-19 15:12:39,,,
SESS-100406,USR-207797,Organic Search,None,Desktop,2026-04-25 01:22:24,,,
SESS-100407,USR-203285,Organic Search,None,Mobile,2026-05-13 02:25:14,,,
SESS-100408,USR-200359,Paid Search,Spring Promo,MOBILE,2026-01-02 21:34:59,,,
SESS-100409,USR-205222,Direct,None,Tablet,2026-04-20 20:18:33,,,
SESS-100410,USR-200269,Email,Newsletter Vol 12,Desktop,2026-03-06 09:28:28,2026-03-06 09:42:28,,
SESS-100411,USR-200176,Organic Search,None,DESKTOP,2026-01-29 22:30:03,,,
SESS-100412,USR-205423,Paid Social,Retargeting Ads,Desktop,2026-05-11 02:57:46,,,
SESS-100413,USR-201565,DIRECT,None,Tablet,2026-04-12 12:15:06,,,
SESS-100414,USR-205991,Paid Social,Retargeting Ads,Desktop,2026-06-11 00:47:35,,,
SESS-100415,USR-206678,Referral,None,Tablet,2026-02-09 12:35:35,,,
SESS-100416,USR-207286,Paid Social,Retargeting Ads,Tablet,2026-06-24 06:04:25,,,
SESS-100417,USR-205152,Paid Search,Spring Promo,Tablet,01/05/2026 10:00:34,,,
SESS-100418,USR-204711,Paid Social,Brand Awareness,Tablet,2026-05-26 13:57:31,2026-05-26 14:32:31,2026-05-27 18:32:31,2026-06-03 08:32:31
SESS-100419,USR-202296,Referral,None,Tablet,2026-06-02 04:38:17,,,
SESS-100420,USR-207218,Organic Search,None,Tablet,06/02/2026 18:45:59,,,
SESS-100421,USR-200816,organic search,None,Mobile,2026-03-16 14:06:43,,,
SESS-100422,USR-206238,Paid Search,Retargeting Ads,Desktop,2026-06-18 23:19:12,2026-06-19 00:03:12,,
SESS-100423,USR-205206,Email,Newsletter Vol 12,Tablet,2026-05-11 10:31:08,2026-05-11 10:39:08,,
SESS-100424,USR-203583,Organic Search,None,Tablet,2026-03-30 18:14:34,,,
SESS-100425,USR-204054,Direct,None,Mobile,2026-03-07 22:10:10,2026-03-07 22:14:10,2026-03-09 05:14:10,
SESS-100426,USR-202313,Organic Search,None,Mobile,2026-05-22 03:06:32,,,
SESS-100427,USR-201190,Paid Social,Spring Promo,Mobile,2026-03-15 16:29:10,,,
SESS-100428,USR-201807,Direct,None,Desktop,2026-05-22 00:08:01,,,
SESS-100429,USR-205458,Paid Search,Spring Promo,Tablet,2026-02-19 10:29:02,,,
SESS-100430,USR-207102,Direct,None,Tablet,19/03/2026 20:33:43,,,
SESS-100431,USR-202633,Paid Search,Brand Awareness,Mobile,2026-05-03 08:19:20,,,
SESS-100432,USR-202492,Direct,None,TABLET,2026-06-09 00:25:59,2026-06-09 01:08:59,,
SESS-100433,USR-200615,Paid Social,Brand Awareness,Tablet,2026-03-28 18:56:13,,,
SESS-100434,USR-207367,Organic Search,None,Mobile,03/01/2026 00:44:17,,,
SESS-100435,USR-202291,Referral,None,Tablet,2026-05-02 04:20:06,2026-05-02 04:51:06,,
SESS-100436,USR-201233,Direct,None,Mobile,13/03/2026 14:20:10,,,
SESS-100437,USR-201127,Paid Social,Brand Awareness,tablet,2026-04-05 22:40:56,,,
SESS-100438,USR-203633,Paid Search,,Mobile,2026-03-23 10:04:07,,,
SESS-100439,USR-201940,Email,Newsletter Vol 12,Desktop,2026-04-24 23:07:21,,,
SESS-100440,USR-205560,paid search,Product Launch,Desktop,2026-06-25 18:41:01,,,
SESS-100441,USR-202156,Paid Search,Brand Awareness,Desktop,2026-01-18 07:03:00,,,
SESS-100442,USR-201612,Referral,None,Desktop,2026-05-07 03:46:08,,,
SESS-100443,USR-204622,Paid Search,Retargeting Ads,Desktop,2026-03-16 21:45:51,2026-03-16 22:26:51,2026-03-17 21:26:51,
SESS-100444,USR-207339,Paid Social,Retargeting Ads,tablet,30/01/2026 00:25:25,,,
SESS-100445,USR-205837,Paid Search,Retargeting Ads,Tablet,2026-06-06 02:04:21,,,
SESS-100446,USR-204662,Organic Search,None,Mobile,2026-01-02 09:26:39,,,
SESS-100447,USR-200973,Referral,None,Desktop,2026-04-29 04:21:22,,,
SESS-100448,USR-203278,Referral,None,Tablet,2026-01-26 20:51:59,,,
SESS-100449,USR-203601,Paid Social,Spring Promo,Mobile,2026-01-17 08:31:20,2026-01-17 08:54:20,2026-01-17 11:54:20,
SESS-100450,USR-202646,Referral,None,Desktop,2026-02-24 23:30:49,,,
SESS-100451,USR-207823,Referral,None,Mobile,2026-05-31 16:01:12,,,
SESS-100452,USR-205130,organic search,None,Mobile,2026-02-12 15:52:23,,,
SESS-100453,USR-200445,Paid Social,Winter Sale,Tablet,2026-05-01 00:45:51,,,
SESS-100454,USR-203770,Referral,None,Tablet,2026-06-26 16:22:43,,,
SESS-100455,USR-200844,Direct,None,Mobile,2026-04-30 20:59:26,,,
SESS-100456,USR-204964,Paid Search,Brand Awareness,Tablet,2026-04-05 04:58:22,,,
SESS-100457,USR-200378,Paid Search,Winter Sale,Mobile,2026-04-01 06:19:55,,,
SESS-100458,USR-206300,Direct,None,MOBILE,23/03/2026 16:25:39,,,
SESS-100459,USR-203571,Organic Search,None,TABLET,2026-03-27 04:00:11,,,
SESS-100460,USR-200870,Email,Newsletter Vol 12,DESKTOP,2026-01-17 18:35:37,,,
SESS-100461,USR-206100,Referral,None,Desktop,2026-01-06 18:42:07,,,
SESS-100462,USR-202747,PAID SOCIAL,Winter Sale,desktop,10/03/2026 04:05:37,10/03/2026 04:24:37,10/03/2026 09:24:37,
SESS-100463,USR-205195,organic search,None,Desktop,2026-03-20 17:05:44,,,
SESS-100464,USR-201608,Organic Search,None,tablet,2026-04-12 13:00:20,2026-04-12 13:18:20,,
SESS-100465,USR-200717,Paid Social,Retargeting Ads,Tablet,24/05/2026 08:53:14,24/05/2026 09:10:14,24/05/2026 23:10:14,01/06/2026 03:10:14
SESS-100466,USR-200257,Paid Search,Product Launch,Mobile,2026-02-18 07:29:36,,,
SESS-100467,USR-207164,Paid Social,Retargeting Ads,Mobile,2026-06-08 19:15:58,,,
SESS-100468,USR-207651,Organic Search,None,Desktop,2026-01-02 08:29:19,,,
SESS-100469,USR-202543,DIRECT,None,Mobile,2026-02-07 22:10:04,2026-02-07 22:18:04,,
SESS-100470,USR-207438,PAID SOCIAL,Winter Sale,Mobile,2026-04-19 01:30:49,,,
SESS-100471,USR-206831,Referral,None,Mobile,2026-05-20 20:33:52,,,
SESS-100472,USR-203927,Paid Search,Winter Sale,Desktop,2026-04-27 18:18:00,,,
SESS-100473,USR-201608,Paid Social,Brand Awareness,Tablet,2026-05-22 07:05:24,2026-05-22 07:32:24,,
SESS-100474,USR-204455,Organic Search,None,Desktop,2026-01-23 03:05:06,,,
SESS-100475,USR-205609,email,Newsletter Vol 12,Desktop,2026-06-01 05:26:59,,,
SESS-100476,USR-206814,Email,Newsletter Vol 12,Desktop,2026-04-24 00:56:41,2026-04-24 01:41:41,,
SESS-100477,USR-204158,Direct,None,Mobile,2026-01-31 17:47:22,,,
SESS-100478,USR-207995,Paid Search,Spring Promo,Tablet,2026-06-03 09:50:26,2026-06-03 10:26:26,,
SESS-100479,USR-203059,Referral,None,Mobile,2026-06-24 13:23:31,,,
SESS-100480,USR-203352,Paid Social,Retargeting Ads,Mobile,2026-02-24 13:58:04,,,
SESS-100481,USR-205688,email,Newsletter Vol 12,Mobile,2026-01-08 20:56:30,,,
SESS-100482,USR-205950,Organic Search,None,TABLET,2026-03-07 20:41:01,,,
SESS-100483,USR-203601,ORGANIC SEARCH,None,Tablet,2026-03-30 17:01:58,,,
SESS-100484,USR-202011,Paid Social,Spring Promo,Desktop,2026-05-17 17:11:03,2026-05-17 17:22:03,,
SESS-100485,USR-206161,Paid Search,Spring Promo,Mobile,2026-04-30 02:32:46,2026-04-30 03:05:46,,
SESS-100486,USR-206585,Direct,None,Tablet,2026-05-02 01:44:56,,,
SESS-100487,USR-202305,Organic Search,None,Desktop,26/03/2026 15:23:39,,,
SESS-100488,USR-205343,Paid Social,Product Launch,Desktop,2026-04-17 07:22:16,,,
SESS-100489,USR-204453,Email,Newsletter Vol 12,Desktop,2026-05-07 20:34:18,,,
SESS-100490,USR-206577,Direct,None,Tablet,2026-06-19 12:39:15,,,
SESS-100491,USR-206988,Organic Search,None,Tablet,2026-05-02 09:03:57,2026-05-02 09:33:57,,
SESS-100492,USR-206325,Direct,None,Desktop,2026-03-16 23:53:44,,,
SESS-100493,USR-200946,Referral,None,Mobile,2026-03-27 06:18:58,,,
SESS-100494,USR-204742,organic search,None,Desktop,2026-01-12 02:18:16,,,
SESS-100495,USR-201730,organic search,None,Mobile,2026-01-12 18:26:14,,,
SESS-100496,USR-203435,PAID SEARCH,Retargeting Ads,Mobile,2026-03-04 06:58:00,,,
SESS-100497,USR-205151,Direct,None,Tablet,2026-04-10 09:33:50,,,
SESS-100498,USR-205682,Referral,None,Desktop,12/04/2026 03:57:06,12/04/2026 04:07:06,,
SESS-100499,USR-206976,Paid Search,Retargeting Ads,Tablet,2026-02-04 02:38:40,,,
SESS-100500,USR-206614,Direct,None,Tablet,2026-03-06 12:41:45,,,
SESS-100501,USR-207753,EMAIL,Newsletter Vol 12,Tablet,2026-05-18 07:31:10,,,
SESS-100502,USR-200237,Direct,None,Desktop,2026-03-13 06:07:07,2026-03-13 06:39:07,,
SESS-100503,USR-203031,Organic Search,None,Desktop,2026-02-18 05:32:59,,,
SESS-100504,USR-200471,Paid Search,Winter Sale,Mobile,2026-02-04 04:49:55,,,
SESS-100505,USR-204226,Email,,Tablet,2026-04-21 09:58:03,2026-04-21 10:31:03,2026-04-23 22:31:03,
SESS-100506,USR-200018,referral,None,Mobile,2026-05-31 05:47:39,,,
SESS-100507,USR-204248,Organic Search,None,Desktop,2026-05-26 21:44:29,2026-05-26 21:50:29,,
SESS-100508,USR-207309,Referral,None,Tablet,2026-03-26 21:36:58,,,
SESS-100509,USR-205720,Direct,None,Mobile,2026-06-22 18:47:46,,,
SESS-100510,USR-201604,Direct,None,Tablet,2026-04-02 11:38:07,,,
SESS-100511,USR-204297,Email,Newsletter Vol 12,Mobile,2026-06-21 18:21:27,,,
SESS-100512,USR-200876,Paid Search,Winter Sale,Tablet,2026-02-21 10:32:29,,,
SESS-100513,USR-201106,Direct,None,Mobile,2026-02-25 18:13:30,,,
SESS-100514,USR-205051,Paid Social,Winter Sale,Tablet,2026-02-08 22:35:02,,,
SESS-100515,USR-201000,Email,Newsletter Vol 12,Mobile,2026-04-11 16:19:42,2026-04-11 16:49:42,2026-04-14 06:49:42,
SESS-100516,USR-202378,Paid Social,Spring Promo,Tablet,2026-04-04 15:17:35,,,
SESS-100517,USR-203077,Direct,None,Tablet,2026-05-19 14:05:46,2026-05-19 14:16:46,2026-05-19 16:16:46,2026-05-26 18:16:46
SESS-100518,USR-205213,direct,None,Desktop,2026-05-04 19:40:49,,,
SESS-100519,USR-207174,Paid Social,Spring Promo,Mobile,2026-04-20 07:40:45,,,
SESS-100520,USR-206898,Organic Search,None,Mobile,04/03/2026 18:07:22,,,
SESS-100521,USR-205527,Direct,None,Desktop,2026-02-16 06:06:20,,,
SESS-100522,USR-203711,Paid Search,Spring Promo,Tablet,2026-06-05 22:51:32,,,
SESS-100523,USR-202467,Email,Newsletter Vol 12,Mobile,2026-02-05 16:23:25,,,
SESS-100524,USR-205189,Direct,None,Tablet,2026-01-06 11:48:59,,,
SESS-100525,USR-206060,Paid Search,Product Launch,desktop,2026-02-15 12:46:24,,,
SESS-100526,USR-203578,Paid Social,Brand Awareness,Tablet,2026-02-21 13:21:26,2026-02-21 13:33:26,,
SESS-100527,USR-204348,direct,None,Tablet,2026-06-03 19:32:34,,,
SESS-100528,USR-201579,Paid Social,Retargeting Ads,DESKTOP,2026-01-08 11:43:51,,,
SESS-100529,USR-205528,EMAIL,Newsletter Vol 12,mobile,2026-06-03 17:22:12,,,
SESS-100530,USR-200258,Referral,None,Tablet,2026-06-14 01:28:06,,,
SESS-100531,USR-202034,Direct,None,Mobile,2026-01-05 02:39:35,,,
SESS-100532,USR-203952,Email,Newsletter Vol 12,Tablet,2026-06-24 19:43:32,2026-06-24 19:52:32,2026-06-24 20:52:32,
SESS-100533,USR-200256,Paid Search,Retargeting Ads,Tablet,2026-06-01 23:25:20,,,
SESS-100534,USR-204234,paid search,Brand Awareness,Desktop,2026-02-13 12:52:35,,,
SESS-100535,USR-203988,Direct,None,TABLET,2026-05-22 02:09:12,,,
SESS-100536,USR-202704,Paid Social,Retargeting Ads,Tablet,2026-03-05 12:58:24,2026-03-05 13:14:24,2026-03-09 05:14:24,
SESS-100537,USR-207478,Email,Newsletter Vol 12,Mobile,2026-01-22 15:34:59,2026-01-22 15:42:59,2026-01-22 19:42:59,2026-02-05 17:42:59
SESS-100538,USR-202699,Paid Search,Spring Promo,Mobile,2026-01-12 18:51:30,2026-01-12 18:56:30,,
SESS-100539,USR-205714,Email,Newsletter Vol 12,Tablet,2026-01-08 09:23:11,,,
SESS-100540,USR-207282,Organic Search,None,Tablet,2026-03-06 01:17:36,,,
SESS-100541,USR-204831,Direct,None,Tablet,2026-05-28 06:28:40,,,
SESS-100542,USR-206986,Organic Search,None,Desktop,2026-04-09 15:21:21,,,
SESS-100543,USR-207688,Direct,None,Desktop,2026-04-23 21:12:20,,,
SESS-100544,USR-203879,Paid Social,Winter Sale,Mobile,2026-06-01 06:01:21,,,
SESS-100545,USR-205597,Email,Newsletter Vol 12,Tablet,2026-02-19 18:30:03,,,
SESS-100546,USR-201439,Paid Social,Retargeting Ads,Mobile,2026-02-22 05:19:51,,,
SESS-100547,USR-206449,Direct,None,Desktop,2026-01-28 06:59:14,,,
SESS-100548,USR-203444,Direct,None,Mobile,2026-02-23 00:33:35,,,
SESS-100549,USR-205954,Email,Newsletter Vol 12,Desktop,2026-05-25 03:28:51,2026-05-25 04:07:51,,
SESS-100550,USR-206712,Organic Search,None,Mobile,2026-01-20 11:38:14,,,
SESS-100551,USR-202011,Paid Search,Winter Sale,Desktop,2026-06-29 22:49:39,2026-06-29 23:12:39,2026-06-30 16:12:39,
SESS-100552,USR-201970,Organic Search,None,Tablet,2026-06-06 09:07:31,,,
SESS-100553,USR-206759,Paid Search,Brand Awareness,Tablet,03/04/2026 11:48:40,03/04/2026 11:54:40,,
SESS-100554,USR-206814,Email,Newsletter Vol 12,Mobile,01/03/2026 14:56:42,,,
SESS-100555,USR-202813,Paid Search,Brand Awareness,Desktop,2026-04-08 12:17:59,,,
SESS-100556,USR-205804,Paid Social,Product Launch,Desktop,2026-02-05 03:22:21,,,
SESS-100557,USR-206418,Email,Newsletter Vol 12,Desktop,2026-04-05 08:56:17,,,
SESS-100558,USR-201377,Paid Search,Retargeting Ads,Tablet,2026-05-24 14:42:37,,,
SESS-100559,USR-200534,Email,Newsletter Vol 12,Mobile,2026-06-05 19:18:58,,,
SESS-100560,USR-202845,Organic Search,None,Mobile,2026-03-19 09:33:09,,,
SESS-100561,USR-203181,Organic Search,None,mobile,2026-03-17 21:57:21,,,
SESS-100562,USR-204717,Direct,None,Tablet,2026-03-17 05:33:12,,,
SESS-100563,USR-204886,Direct,None,Desktop,2026-03-18 03:10:35,,,
SESS-100564,USR-203332,organic search,None,Mobile,2026-04-10 16:12:59,,,
